dt_referencia;dt_geracao;ANO;cod_ibge;nome_municipio;uf;Quantidade de atendimentos_ano;familias_com_ater_recebida_no_ano;familias_com_ater_iniciada_no_ano;media_atendimentos_por_familia;ano;arquivo_origem
2025-11-30;2025-12-12;2020;2929370;SÃO JOSE DO JACUIPE-BA;BA;40.0;35;0;1.142857142857143;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;2929800;SAUDE-BA;BA;23.0;20;0;1.15;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;2930204;SENTO SE-BA;BA;88.0;57;0;1.543859649122807;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;2932457;UMBURANAS-BA;BA;379.0;198;8;1.914141414141414;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3100609;AGUA BOA-MG;MG;97.0;25;0;3.88;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3100708;AGUA COMPRIDA-MG;MG;23.0;10;0;2.3;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3100906;AGUAS FORMOSAS-MG;MG;53.0;13;0;4.076923076923077;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3101003;AGUAS VERMELHAS-MG;MG;3.0;3;0;1.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3101102;AIMORES-MG;MG;58.0;19;0;3.052631578947369;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3101706;ALMENARA-MG;MG;778.0;218;0;3.568807339449541;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3102407;ALVORADA DE MINAS-MG;MG;74.0;20;0;3.7;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3102852;ANGELANDIA-MG;MG;29.0;18;0;1.611111111111111;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3103405;ARAÇUAI-MG;MG;18.0;14;0;1.285714285714286;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3103504;ARAGUARI-MG;MG;30.0;15;0;2.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3103751;ARAPORÃ-MG;MG;20.0;5;0;4.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3104007;ARAXA-MG;MG;72.0;18;0;4.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3104452;ARICANDUVA-MG;MG;91.0;26;0;3.5;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3104502;ARINOS-MG;MG;234.0;75;0;3.12;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3104700;ATALEIA-MG;MG;36.0;20;0;1.8;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3105202;BANDEIRA-MG;MG;30.0;11;0;2.727272727272727;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3106507;BERILO-MG;MG;1.0;1;0;1.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3106606;BERTOPOLIS-MG;MG;54.0;12;0;4.5;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3106655;BERIZAL-MG;MG;66.0;34;0;1.941176470588235;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3107307;BOCAIUVA-MG;MG;83.0;23;0;3.608695652173913;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3108206;BONFINOPOLIS DE MINAS-MG;MG;59.0;22;0;2.681818181818182;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3108255;BONITO DE MINAS-MG;MG;21.0;18;0;1.166666666666667;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3108503;BOTUMIRIM-MG;MG;36.0;14;0;2.571428571428572;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3108602;BRASILIA DE MINAS-MG;MG;55.0;15;0;3.666666666666667;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3109303;BURITIS-MG;MG;95.0;20;0;4.75;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3109402;BURITIZEIRO-MG;MG;61.0;20;0;3.05;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3109451;CABECEIRA GRANDE-MG;MG;22.0;11;0;2.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3109907;CAETANOPOLIS-MG;MG;18.0;5;0;3.6;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3110806;CAMPANARIO-MG;MG;63.0;19;0;3.315789473684211;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3111101;CAMPINA VERDE-MG;MG;19.0;7;0;2.714285714285714;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3111150;CAMPO AZUL-MG;MG;83.0;47;0;1.765957446808511;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3111408;CAMPO FLORIDO-MG;MG;68.0;30;0;2.266666666666667;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3111507;CAMPOS ALTOS-MG;MG;39.0;13;0;3.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3111804;CANAPOLIS-MG;MG;64.0;24;0;2.666666666666667;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3112059;CANTAGALO-MG;MG;56.0;20;0;2.8;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3112307;CAPELINHA-MG;MG;130.0;33;0;3.939393939393939;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3112604;CAPINOPOLIS-MG;MG;27.0;9;0;3.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3112703;CAPITÃO ENEAS-MG;MG;77.0;39;0;1.974358974358974;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3113008;CARAI-MG;MG;25.0;15;0;1.666666666666667;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3113503;CARBONITA-MG;MG;92.0;50;0;1.84;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3113701;CARLOS CHAGAS-MG;MG;47.0;19;0;2.473684210526316;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3114550;CARNEIRINHO-MG;MG;89.0;30;0;2.966666666666667;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3115003;CASCALHO RICO-MG;MG;6.0;2;0;3.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3115458;CATUJI-MG;MG;41.0;13;0;3.153846153846154;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3115474;CATUTI-MG;MG;58.0;14;0;4.142857142857143;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3115706;CENTRAL DE MINAS-MG;MG;57.0;19;0;3.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3115805;CENTRALINA-MG;MG;56.0;14;0;4.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3116159;CHAPADA GAUCHA-MG;MG;42.0;28;0;1.5;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3116506;CLARO DOS POÇÕES-MG;MG;45.0;20;0;2.25;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3116902;COMENDADOR GOMES-MG;MG;40.0;20;0;2.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3117009;COMERCINHO-MG;MG;60.0;20;0;3.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3117306;CONCEIÇÃO DAS ALAGOAS-MG;MG;14.0;14;0;1.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3117836;CONEGO MARINHO-MG;MG;69.0;32;0;2.15625;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3118106;CONGONHAS DO NORTE-MG;MG;24.0;12;0;2.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3118205;CONQUISTA-MG;MG;38.0;15;0;2.533333333333333;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3118809;CORAÇÃO DE JESUS-MG;MG;202.0;82;0;2.463414634146341;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3118908;CORDISBURGO-MG;MG;57.0;19;0;3.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3119500;CORONEL MURTA-MG;MG;71.0;20;0;3.55;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3120102;COUTO DE MAGALHÃES DE MINAS-MG;MG;61.0;20;0;3.05;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3120151;CRISOLITA-MG;MG;5.0;5;0;1.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3120300;CRISTALIA-MG;MG;25.0;18;0;1.388888888888889;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3120870;CURRAL DE DENTRO-MG;MG;58.0;20;0;2.9;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3121001;DATAS-MG;MG;23.0;12;0;1.916666666666667;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3122207;DIVINOLANDIA DE MINAS-MG;MG;38.0;10;0;3.8;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3122355;DIVISA ALEGRE-MG;MG;62.0;20;0;3.1;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3122454;DIVISOPOLIS-MG;MG;30.0;20;0;1.5;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3122470;DOM BOSCO-MG;MG;84.0;19;0;4.421052631578948;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3123809;ENGENHEIRO NAVARRO-MG;MG;329.0;87;0;3.781609195402299;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3124302;ESPINOSA-MG;MG;60.0;20;0;3.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3124807;ESTRELA DO SUL-MG;MG;52.0;13;0;4.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3125408;FELICIO DOS SANTOS-MG;MG;49.0;15;0;3.266666666666667;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3125507;SÃO GONÇALO DO RIO PRETO-MG;MG;50.0;15;0;3.333333333333333;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3125606;FELISBURGO-MG;MG;73.0;19;0;3.842105263157895;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3126208;FORMOSO-MG;MG;132.0;72;0;1.833333333333333;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3126505;FRANCISCO BADARO-MG;MG;69.0;18;0;3.833333333333333;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3126604;FRANCISCO DUMONT-MG;MG;32.0;19;0;1.684210526315789;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3126703;FRANCISCO SA-MG;MG;48.0;20;0;2.4;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3126752;FRANCISCOPOLIS-MG;MG;41.0;23;0;1.782608695652174;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3126802;FREI GASPAR-MG;MG;12.0;9;0;1.333333333333333;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3126950;FREI LAGONEGRO-MG;MG;55.0;18;0;3.055555555555555;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3127008;FRONTEIRA-MG;MG;42.0;19;0;2.210526315789474;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3127057;FRONTEIRA DOS VALES-MG;MG;5.0;4;0;1.25;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3127073;FRUTA DE LEITE-MG;MG;2.0;2;0;1.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3127107;FRUTAL-MG;MG;41.0;20;0;2.05;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3127339;GAMELEIRAS-MG;MG;54.0;15;0;3.6;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3127354;GLAUCILANDIA-MG;MG;59.0;19;0;3.105263157894737;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3127503;GONZAGA-MG;MG;32.0;9;0;3.555555555555555;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3127602;GOUVEIA-MG;MG;38.0;16;0;2.375;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3127701;GOVERNADOR VALADARES-MG;MG;56.0;18;0;3.111111111111111;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3127800;GRÃO MOGOL-MG;MG;70.0;20;0;3.5;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3128253;GUARACIAMA-MG;MG;53.0;15;0;3.533333333333333;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3128600;GUARDA-MOR-MG;MG;91.0;23;0;3.956521739130435;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3129103;GURINHATÃ-MG;MG;51.0;18;0;2.833333333333333;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3129509;IBIA-MG;MG;21.0;7;0;3.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3129608;IBIAI-MG;MG;53.0;20;0;2.65;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3129657;IBIRACATU-MG;MG;4.0;4;0;1.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3130051;ICARAI DE MINAS-MG;MG;55.0;55;0;1.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3130655;INDAIABIRA-MG;MG;158.0;64;0;2.46875;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3130705;INDIANOPOLIS-MG;MG;31.0;9;0;3.444444444444445;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3131406;IPIAÇU-MG;MG;15.0;5;0;3.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3131604;IRAI DE MINAS-MG;MG;42.0;22;0;1.909090909090909;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3131703;ITABIRA-MG;MG;66.0;19;0;3.473684210526316;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3131802;ITABIRINHA-MG;MG;71.0;19;0;3.736842105263158;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3132008;ITACAMBIRA-MG;MG;40.0;39;0;1.025641025641026;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3132107;ITACARAMBI-MG;MG;66.0;15;0;4.4;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3132305;ITAIPE-MG;MG;129.0;58;0;2.224137931034483;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3132503;ITAMARANDIBA-MG;MG;223.0;87;0;2.563218390804598;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3132701;ITAMBACURI-MG;MG;72.0;19;0;3.789473684210526;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3132800;ITAMBE DO MATO DENTRO-MG;MG;74.0;18;0;4.111111111111111;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3133303;ITAOBIM-MG;MG;76.0;19;0;4.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3133402;ITAPAGIPE-MG;MG;49.0;22;0;2.227272727272727;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3134004;ITINGA-MG;MG;66.0;20;0;3.3;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3134103;ITUETA-MG;MG;80.0;20;0;4.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3134202;ITUIUTABA-MG;MG;142.0;56;0;2.535714285714286;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3134400;ITURAMA-MG;MG;56.0;26;0;2.153846153846154;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3134707;JACINTO-MG;MG;57.0;36;0;1.583333333333333;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3135050;JAIBA-MG;MG;1076.0;466;0;2.309012875536481;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3135100;JANAUBA-MG;MG;162.0;40;0;4.05;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3135357;JAPONVAR-MG;MG;58.0;25;0;2.32;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3135456;JENIPAPO DE MINAS-MG;MG;25.0;25;0;1.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3135605;JEQUITAI-MG;MG;35.0;35;0;1.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3135803;JEQUITINHONHA-MG;MG;152.0;93;0;1.634408602150538;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3136009;JOAIMA-MG;MG;37.0;17;0;2.176470588235294;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3136306;JOÃO PINHEIRO-MG;MG;119.0;19;0;6.263157894736842;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3136504;JORDANIA-MG;MG;27.0;9;0;3.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3136520;JOSE GONÇALVES DE MINAS-MG;MG;104.0;37;0;2.810810810810811;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3136553;JOSE RAYDAN-MG;MG;45.0;12;0;3.75;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3136801;JURAMENTO-MG;MG;77.0;74;0;1.040540540540541;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3136959;JUVENILIA-MG;MG;19.0;19;0;1.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3137007;LADAINHA-MG;MG;44.0;15;0;2.933333333333333;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3137304;LAGOA DOS PATOS-MG;MG;24.0;24;0;1.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3138351;LEME DO PRADO-MG;MG;102.0;39;0;2.615384615384615;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3138625;LIMEIRA DO OESTE-MG;MG;50.0;25;0;2.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3138658;LONTRA-MG;MG;85.0;65;0;1.307692307692308;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3138682;LUISLANDIA-MG;MG;45.0;20;0;2.25;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3138906;MACHACALIS-MG;MG;233.0;82;0;2.841463414634146;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3139201;MALACACHETA-MG;MG;70.0;17;0;4.117647058823529;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3139250;MAMONAS-MG;MG;72.0;15;0;4.8;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3139300;MANGA-MG;MG;154.0;55;0;2.8;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3140555;MATA VERDE-MG;MG;195.0;64;0;3.046875;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3140852;MATIAS CARDOSO-MG;MG;185.0;52;0;3.557692307692307;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3141009;MATO VERDE-MG;MG;62.0;15;0;4.133333333333334;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3141405;MEDINA-MG;MG;38.0;21;0;1.80952380952381;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3141801;MINAS NOVAS-MG;MG;238.0;98;0;2.428571428571428;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3142007;MIRABELA-MG;MG;2.0;2;0;1.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3142502;MONJOLOS-MG;MG;52.0;26;0;2.0;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3142700;MONTALVANIA-MG;MG;460.0;159;0;2.893081761006289;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3142809;MONTE ALEGRE DE MINAS-MG;MG;58.0;15;0;3.866666666666667;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3142908;MONTE AZUL-MG;MG;41.0;14;0;2.928571428571428;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2020;3143104;MONTE CARMELO-MG;MG;68.0;24;0;2.833333333333333;2020;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
