politica;ano;uf;codigo_ibge;nome_uf;indicador;valor;formato;dt_referencia;dt_geracao;arquivo_origem
ATER;2019;ES;32;Espírito Santo;Familias com ATER recebida no ano;1413.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;GO;52;Goiás;Familias com ATER iniciada no ano;1.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;GO;52;Goiás;Familias com ATER recebida no ano;484.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;MA;21;Maranhão;Familias com ATER iniciada no ano;652.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;MA;21;Maranhão;Familias com ATER recebida no ano;3115.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;MG;31;Minas Gerais;Familias com ATER iniciada no ano;2315.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;MG;31;Minas Gerais;Familias com ATER recebida no ano;9572.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;PA;15;Pará;Familias com ATER iniciada no ano;50.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;PA;15;Pará;Familias com ATER recebida no ano;1000.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;PB;25;Paraíba;Familias com ATER iniciada no ano;1158.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;PB;25;Paraíba;Familias com ATER recebida no ano;5239.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;PE;26;Pernambuco;Familias com ATER iniciada no ano;1688.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;PE;26;Pernambuco;Familias com ATER recebida no ano;9638.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;PI;22;Piauí;Familias com ATER iniciada no ano;466.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;PI;22;Piauí;Familias com ATER recebida no ano;5679.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;PR;41;Paraná;Familias com ATER iniciada no ano;2019.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;PR;41;Paraná;Familias com ATER recebida no ano;2945.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;RN;24;Rio Grande do Norte;Familias com ATER iniciada no ano;1236.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;RN;24;Rio Grande do Norte;Familias com ATER recebida no ano;4991.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;RO;11;Rondônia;Familias com ATER iniciada no ano;1.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;RO;11;Rondônia;Familias com ATER recebida no ano;417.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;RS;43;Rio Grande do Sul;Familias com ATER iniciada no ano;5497.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;RS;43;Rio Grande do Sul;Familias com ATER recebida no ano;7969.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;SC;42;Santa Catarina;Familias com ATER iniciada no ano;3561.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;SC;42;Santa Catarina;Familias com ATER recebida no ano;5366.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;SE;28;Sergipe;Familias com ATER iniciada no ano;1806.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;SE;28;Sergipe;Familias com ATER recebida no ano;3125.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;SP;35;São Paulo;Familias com ATER iniciada no ano;850.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;SP;35;São Paulo;Familias com ATER recebida no ano;850.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;TO;17;Tocantins;Familias com ATER iniciada no ano;158.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;TO;17;Tocantins;Familias com ATER recebida no ano;849.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;AL;27;Alagoas;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;AL;27;Alagoas;Familias com ATER recebida no ano;1844.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;BA;29;Bahia;Familias com ATER iniciada no ano;8.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;BA;29;Bahia;Familias com ATER recebida no ano;1576.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;CE;23;Ceará;Familias com ATER iniciada no ano;147.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;CE;23;Ceará;Familias com ATER recebida no ano;8876.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;DF;53;Distrito Federal;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;DF;53;Distrito Federal;Familias com ATER recebida no ano;315.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;ES;32;Espírito Santo;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;ES;32;Espírito Santo;Familias com ATER recebida no ano;837.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;GO;52;Goiás;Familias com ATER iniciada no ano;1.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;GO;52;Goiás;Familias com ATER recebida no ano;453.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;MA;21;Maranhão;Familias com ATER iniciada no ano;9.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;MA;21;Maranhão;Familias com ATER recebida no ano;3195.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;MG;31;Minas Gerais;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;MG;31;Minas Gerais;Familias com ATER recebida no ano;7613.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;PA;15;Pará;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;PA;15;Pará;Familias com ATER recebida no ano;980.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;PB;25;Paraíba;Familias com ATER iniciada no ano;29.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;PB;25;Paraíba;Familias com ATER recebida no ano;3256.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;PE;26;Pernambuco;Familias com ATER iniciada no ano;32.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;PE;26;Pernambuco;Familias com ATER recebida no ano;7952.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;PI;22;Piauí;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;PI;22;Piauí;Familias com ATER recebida no ano;2632.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;PR;41;Paraná;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;PR;41;Paraná;Familias com ATER recebida no ano;2476.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;RN;24;Rio Grande do Norte;Familias com ATER iniciada no ano;1.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;RN;24;Rio Grande do Norte;Familias com ATER recebida no ano;3314.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;RS;43;Rio Grande do Sul;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;RS;43;Rio Grande do Sul;Familias com ATER recebida no ano;6899.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;SC;42;Santa Catarina;Familias com ATER iniciada no ano;7.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;SC;42;Santa Catarina;Familias com ATER recebida no ano;3043.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;SE;28;Sergipe;Familias com ATER iniciada no ano;91.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;SE;28;Sergipe;Familias com ATER recebida no ano;2601.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;SP;35;São Paulo;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;SP;35;São Paulo;Familias com ATER recebida no ano;850.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;TO;17;Tocantins;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2020;TO;17;Tocantins;Familias com ATER recebida no ano;41.0;inteiro;2025-11-30;2025-12-12;ater_ano_2020_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;AL;27;Alagoas;Familias com ATER iniciada no ano;1.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;AL;27;Alagoas;Familias com ATER recebida no ano;2757.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;AM;13;Amazonas;Familias com ATER iniciada no ano;1.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;AM;13;Amazonas;Familias com ATER recebida no ano;1.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;AP;16;Amapá;Familias com ATER iniciada no ano;121.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;AP;16;Amapá;Familias com ATER recebida no ano;121.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;BA;29;Bahia;Familias com ATER iniciada no ano;11.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;BA;29;Bahia;Familias com ATER recebida no ano;1478.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;CE;23;Ceará;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;CE;23;Ceará;Familias com ATER recebida no ano;2836.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;DF;53;Distrito Federal;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;DF;53;Distrito Federal;Familias com ATER recebida no ano;62.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;ES;32;Espírito Santo;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;ES;32;Espírito Santo;Familias com ATER recebida no ano;513.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;GO;52;Goiás;Familias com ATER iniciada no ano;30.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;GO;52;Goiás;Familias com ATER recebida no ano;51.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;MA;21;Maranhão;Familias com ATER iniciada no ano;243.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;MA;21;Maranhão;Familias com ATER recebida no ano;1505.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;MG;31;Minas Gerais;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;MG;31;Minas Gerais;Familias com ATER recebida no ano;5697.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;MS;50;Mato Grosso do Sul;Familias com ATER iniciada no ano;597.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;MS;50;Mato Grosso do Sul;Familias com ATER recebida no ano;597.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;MT;51;Mato Grosso;Familias com ATER iniciada no ano;153.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;MT;51;Mato Grosso;Familias com ATER recebida no ano;153.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;PA;15;Pará;Familias com ATER iniciada no ano;177.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;PA;15;Pará;Familias com ATER recebida no ano;1086.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;PB;25;Paraíba;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;PB;25;Paraíba;Familias com ATER recebida no ano;3869.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;PE;26;Pernambuco;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;PE;26;Pernambuco;Familias com ATER recebida no ano;2976.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;PI;22;Piauí;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;PI;22;Piauí;Familias com ATER recebida no ano;3555.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;PR;41;Paraná;Familias com ATER iniciada no ano;11.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;PR;41;Paraná;Familias com ATER recebida no ano;1694.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;RN;24;Rio Grande do Norte;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;RN;24;Rio Grande do Norte;Familias com ATER recebida no ano;3535.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;RO;11;Rondônia;Familias com ATER iniciada no ano;111.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;RO;11;Rondônia;Familias com ATER recebida no ano;111.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;RS;43;Rio Grande do Sul;Familias com ATER iniciada no ano;1.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;RS;43;Rio Grande do Sul;Familias com ATER recebida no ano;3699.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;SC;42;Santa Catarina;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;SC;42;Santa Catarina;Familias com ATER recebida no ano;3311.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;SE;28;Sergipe;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;SE;28;Sergipe;Familias com ATER recebida no ano;1401.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;SP;35;São Paulo;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;SP;35;São Paulo;Familias com ATER recebida no ano;71.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;TO;17;Tocantins;Familias com ATER iniciada no ano;64.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2021;TO;17;Tocantins;Familias com ATER recebida no ano;64.0;inteiro;2025-11-30;2025-12-12;ater_ano_2021_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;AC;12;Acre;Familias com ATER iniciada no ano;212.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;AC;12;Acre;Familias com ATER recebida no ano;212.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;AL;27;Alagoas;Familias com ATER iniciada no ano;370.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;AL;27;Alagoas;Familias com ATER recebida no ano;687.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;AM;13;Amazonas;Familias com ATER iniciada no ano;328.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;AM;13;Amazonas;Familias com ATER recebida no ano;329.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;AP;16;Amapá;Familias com ATER iniciada no ano;29.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;AP;16;Amapá;Familias com ATER recebida no ano;150.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;BA;29;Bahia;Familias com ATER iniciada no ano;385.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;BA;29;Bahia;Familias com ATER recebida no ano;1096.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;CE;23;Ceará;Familias com ATER iniciada no ano;495.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;CE;23;Ceará;Familias com ATER recebida no ano;1374.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;DF;53;Distrito Federal;Familias com ATER iniciada no ano;126.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;DF;53;Distrito Federal;Familias com ATER recebida no ano;522.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;ES;32;Espírito Santo;Familias com ATER iniciada no ano;478.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;ES;32;Espírito Santo;Familias com ATER recebida no ano;478.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;GO;52;Goiás;Familias com ATER iniciada no ano;2121.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;GO;52;Goiás;Familias com ATER recebida no ano;2158.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;MA;21;Maranhão;Familias com ATER iniciada no ano;946.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;MA;21;Maranhão;Familias com ATER recebida no ano;1189.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;MG;31;Minas Gerais;Familias com ATER iniciada no ano;524.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;MG;31;Minas Gerais;Familias com ATER recebida no ano;2609.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;MS;50;Mato Grosso do Sul;Familias com ATER iniciada no ano;1344.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;MS;50;Mato Grosso do Sul;Familias com ATER recebida no ano;1895.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;MT;51;Mato Grosso;Familias com ATER iniciada no ano;1216.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;MT;51;Mato Grosso;Familias com ATER recebida no ano;1346.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;PA;15;Pará;Familias com ATER iniciada no ano;356.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;PA;15;Pará;Familias com ATER recebida no ano;1457.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;PB;25;Paraíba;Familias com ATER iniciada no ano;327.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;PB;25;Paraíba;Familias com ATER recebida no ano;2811.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;PE;26;Pernambuco;Familias com ATER iniciada no ano;848.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;PE;26;Pernambuco;Familias com ATER recebida no ano;1300.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2022;PI;22;Piauí;Familias com ATER iniciada no ano;1031.0;inteiro;2025-11-30;2025-12-12;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
