dt_referencia;dt_geracao;cod_ibge;nome_municipio;uf;numero_familias_pa_criado_diferenciado_pnra;numero_familias_pa_criado_tradicional_pnra;numero_familias_reconhecimento_pnra;numero_familias_regularizacao_pnra;total_numero_familias_pnra;arquivo_origem
2026 até mar;2026_04_15;3112901;Caputira-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3113008;Caraí-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3113107;Caranaíba-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3113206;Carandaí-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3113305;Carangola-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3113404;Caratinga-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3113503;Carbonita-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3113602;Careaçu-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3113701;Carlos Chagas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3113800;Carmésia-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3113909;Carmo da Cachoeira-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3114006;Carmo da Mata-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3114105;Carmo de Minas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3114204;Carmo do Cajuru-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3114303;Carmo do Paranaíba-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3114402;Carmo do Rio Claro-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3114501;Carmópolis de Minas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3114550;Carneirinho-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3114600;Carrancas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3114709;Carvalhópolis-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3114808;Carvalhos-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3114907;Casa Grande-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3115003;Cascalho Rico-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3115102;Cássia-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3115201;Conceição da Barra de Minas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3115300;Cataguases-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3115359;Catas Altas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3115409;Catas Altas da Noruega-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3115458;Catuji-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3115474;Catuti-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3115508;Caxambu-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3115607;Cedro do Abaeté-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3115706;Central de Minas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3115805;Centralina-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3115904;Chácara-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3116001;Chalé-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3116100;Chapada do Norte-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3116159;Chapada Gaúcha-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3116209;Chiador-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3116308;Cipotânea-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3116407;Claraval-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3116506;Claro dos Poções-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3116605;Cláudio-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3116704;Coimbra-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3116803;Coluna-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3116902;Comendador Gomes-MG;MG;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3117009;Comercinho-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3117108;Conceição da Aparecida-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3117207;Conceição das Pedras-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3117306;Conceição das Alagoas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3117405;Conceição de Ipanema-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3117504;Conceição do Mato Dentro-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3117603;Conceição do Pará-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3117702;Conceição do Rio Verde-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3117801;Conceição dos Ouros-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3117836;Cônego Marinho-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3117876;Confins-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3117900;Congonhal-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3118007;Congonhas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3118106;Congonhas do Norte-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3118205;Conquista-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3118304;Conselheiro Lafaiete-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3118403;Conselheiro Pena-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3118502;Consolação-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3118601;Contagem-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3118700;Coqueiral-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3118809;Coração de Jesus-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3118908;Cordisburgo-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3119005;Cordislândia-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3119104;Corinto-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3119203;Coroaci-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3119302;Coromandel-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3119401;Coronel Fabriciano-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3119500;Coronel Murta-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3119609;Coronel Pacheco-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3119708;Coronel Xavier Chaves-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3119807;Córrego Danta-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3119906;Córrego do Bom Jesus-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3119955;Córrego Fundo-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3120003;Córrego Novo-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3120102;Couto de Magalhães de Minas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3120151;Crisólita-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3120201;Cristais-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3120300;Cristália-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3120409;Cristiano Otoni-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3120508;Cristina-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3120607;Crucilândia-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3120706;Cruzeiro da Fortaleza-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3120805;Cruzília-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3120839;Cuparaque-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3120870;Curral de Dentro-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3120904;Curvelo-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3121001;Datas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3121100;Delfim Moreira-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3121209;Delfinópolis-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3121258;Delta-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3121308;Descoberto-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3121407;Desterro de Entre Rios-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3121506;Desterro do Melo-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3121605;Diamantina-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3121704;Diogo de Vasconcelos-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3121803;Dionísio-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3121902;Divinésia-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3122009;Divino-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3122108;Divino das Laranjeiras-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3122207;Divinolândia de Minas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3122306;Divinópolis-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3122355;Divisa Alegre-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3122405;Divisa Nova-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3122454;Divisópolis-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3122470;Dom Bosco-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3122504;Dom Cavati-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3122603;Dom Joaquim-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3122702;Dom Silvério-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3122801;Dom Viçoso-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3122900;Dona Euzébia-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3123007;Dores de Campos-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3123106;Dores de Guanhães-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3123205;Dores do Indaiá-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3123304;Dores do Turvo-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3123403;Doresópolis-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3123502;Douradoquara-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3123528;Durandé-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3123601;Elói Mendes-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3123700;Engenheiro Caldas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3123809;Engenheiro Navarro-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3123858;Entre Folhas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3123908;Entre Rios de Minas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3124005;Ervália-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3124104;Esmeraldas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3124203;Espera Feliz-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3124302;Espinosa-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3124401;Espírito Santo do Dourado-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3124500;Estiva-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3124609;Estrela Dalva-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3124708;Estrela do Indaiá-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3124807;Estrela do Sul-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3124906;Eugenópolis-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3125002;Ewbank da Câmara-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3125101;Extrema-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3125200;Fama-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3125309;Faria Lemos-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3125408;Felício dos Santos-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3125507;São Gonçalo do Rio Preto-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3125606;Felisburgo-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3125705;Felixlândia-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3125804;Fernandes Tourinho-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3125903;Ferros-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3125952;Fervedouro-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3126000;Florestal-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3126109;Formiga-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3126208;Formoso-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3126307;Fortaleza de Minas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3126406;Fortuna de Minas-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3126505;Francisco Badaró-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3126604;Francisco Dumont-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3126703;Francisco Sá-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3126752;Franciscópolis-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3126802;Frei Gaspar-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3126901;Frei Inocêncio-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3126950;Frei Lagonegro-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127008;Fronteira-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127057;Fronteira dos Vales-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127073;Fruta de Leite-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127107;Frutal-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127206;Funilândia-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127305;Galiléia-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127339;Gameleiras-MG;MG;0.0;0.0;0.0;4.0;4.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127354;Glaucilândia-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127370;Goiabeira-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127388;Goianá-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127404;Gonçalves-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127503;Gonzaga-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127602;Gouveia-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127701;Governador Valadares-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127800;Grão Mogol-MG;MG;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3127909;Grupiara-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3128006;Guanhães-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3128105;Guapé-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3128204;Guaraciaba-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3128253;Guaraciama-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3128303;Guaranésia-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3128402;Guarani-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3128501;Guarará-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3128600;Guarda-Mor-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3128709;Guaxupé-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3128808;Guidoval-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3128907;Guimarânia-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3129004;Guiricema-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3129103;Gurinhatã-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3129202;Heliodora-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3129301;Iapu-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;3129400;Ibertioga-MG;MG;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
